2016-03-23-9-33-35a.m.,1458696815560,13.427567,3
2016-03-23-9-33-35a.m.,1458696815752,14.382172,3
2016-03-23-9-33-35a.m.,1458696815953,17.80722,3
2016-03-23-9-33-36a.m.,1458696816053,17.0,3
2016-03-23-9-33-36a.m.,1458696816154,15.4991455,3
2016-03-23-9-33-36a.m.,1458696816255,8.427521,3
2016-03-23-9-33-36a.m.,1458696816360,5.816498,3
2016-03-23-9-33-36a.m.,1458696816557,4.806793,3
2016-03-23-9-33-36a.m.,1458696816657,4.1928406,3
2016-03-23-9-33-36a.m.,1458696816759,5.38443,3
2016-03-23-9-33-36a.m.,1458696816858,7.3771973,3
2016-03-23-9-33-36a.m.,1458696816964,9.379822,3
2016-03-23-9-33-37a.m.,1458696817173,11.53334,3
2016-03-23-9-33-37a.m.,1458696817362,9.386169,3
2016-03-23-9-33-37a.m.,1458696817463,9.468262,3
2016-03-23-9-33-37a.m.,1458696817577,3.0,3
2016-03-23-9-33-37a.m.,1458696817968,3.3850098,3
2016-03-23-9-33-38a.m.,1458696818171,5.1923065,3
2016-03-23-9-33-38a.m.,1458696818373,5.576462,3
2016-03-23-9-33-38a.m.,1458696818572,6.422577,3
2016-03-23-9-33-38a.m.,1458696818673,3.6183777,3
2016-03-23-9-33-38a.m.,1458696818773,2.0,3
2016-03-23-9-33-38a.m.,1458696818975,1.8187408,3
2016-03-23-9-33-39a.m.,1458696819077,1.0,3
2016-03-23-9-33-41a.m.,1458696821632,1.385437,3
2016-03-23-9-33-41a.m.,1458696821794,3.8149872,3
2016-03-23-9-33-41a.m.,1458696821899,2.6173706,3
2016-03-23-9-33-42a.m.,1458696822202,1.371521,3
2016-03-23-9-33-42a.m.,1458696822400,4.1905212,3
2016-03-23-9-33-42a.m.,1458696822603,2.6208801,3
2016-03-23-9-33-42a.m.,1458696822816,1.1907959,3
2016-03-23-9-33-43a.m.,1458696823006,1.8104706,3
2016-03-23-9-33-43a.m.,1458696823204,1.7529297,3
2016-03-23-9-33-43a.m.,1458696823307,5.0,3
2016-03-23-9-33-43a.m.,1458696823413,5.1850586,3
2016-03-23-9-33-43a.m.,1458696823516,6.191681,3
2016-03-23-9-33-43a.m.,1458696823708,5.807831,3
2016-03-23-9-33-43a.m.,1458696823819,4.615509,3
2016-03-23-9-33-44a.m.,1458696824011,2.0,3
2016-03-23-9-33-44a.m.,1458696824616,2.190506,3
2016-03-23-9-33-44a.m.,1458696824738,4.3404846,3
2016-03-23-9-33-44a.m.,1458696824924,13.569366,3
2016-03-23-9-33-45a.m.,1458696825120,18.190094,3
2016-03-23-9-33-45a.m.,1458696825320,4.614685,3
2016-03-23-9-33-45a.m.,1458696825424,3.3825073,3
2016-03-23-9-33-45a.m.,1458696825527,5.3750916,3
2016-03-23-9-33-45a.m.,1458696825726,7.1895294,3
2016-03-23-9-33-45a.m.,1458696825884,11.471802,3
2016-03-23-9-33-46a.m.,1458696826083,41.570145,3
2016-03-23-9-33-46a.m.,1458696826332,40.525818,3
